Date,Symbol,rv5_ss,open_time,rk_twoscale,nobs,close_price,bv_ss,rv10,open_price,bv,close_time,rv5,rsv_ss,medrv,rsv,open_to_close,rk_th2,rv10_ss,rk_parzen
2000-01-04 00:00:00+00:00,.AORD,5.27e-05,100050,4.44e-05,614,3122.7,4.07e-05,5.25e-05,3150.3,4.07e-05,160014,5.27e-05,4.0600000000000004e-05,1.59e-05,4.0600000000000004e-05,-0.008799674,4.5799999999999995e-05,5.25e-05,2.6300000000000002e-05
2000-01-05 00:00:00+00:00,.AORD,0.000278022,100031,0.000132529,636,3052.0,0.00025576900000000004,0.000501089,3123.7,0.00025576900000000004,160030,0.000278022,0.00026528799999999997,2.1600000000000003e-05,0.00026528799999999997,-0.023221082999999997,0.000155881,0.000501089,0.00044859
2000-01-06 00:00:00+00:00,.AORD,2.97e-05,110015,2.15e-05,519,3030.1,3.45e-05,3.8900000000000004e-05,3065.2,3.45e-05,163119,2.97e-05,2.47e-05,1.01e-05,2.47e-05,-0.011517198000000001,2.44e-05,3.8900000000000004e-05,9.259999999999999e-05
2000-01-07 00:00:00+00:00,.AORD,3.5499999999999996e-05,100044,3.0799999999999996e-05,614,3042.7,3.289999999999999e-05,4.14e-05,3030.2,3.289999999999999e-05,160030,3.5499999999999996e-05,2.01e-05,1.87e-05,2.01e-05,0.004116655,3.37e-05,4.14e-05,4.0600000000000004e-05
2000-01-10 00:00:00+00:00,.AORD,0.00012399200000000001,100049,7.82e-05,609,3105.8,9.84e-05,0.00022546,3049.9,9.84e-05,160030,0.00012399200000000001,7.21e-06,6.84e-06,7.21e-06,0.018162528,9.68e-05,0.00022546,0.000194848
2000-01-11 00:00:00+00:00,.AORD,0.00036774199999999995,100022,0.000365865,646,3161.9,0.00010724600000000001,0.00042303699999999997,3104.8,0.00010724600000000001,160004,0.00036774199999999995,2.42e-05,1.51e-05,2.42e-05,0.018223812,0.000369591,0.00042303699999999997,0.00033207699999999996
2000-01-12 00:00:00+00:00,.AORD,0.000295546,100023,0.00027674,617,3104.0,0.000196683,0.00034568699999999996,3162.4,0.000196683,160003,0.000295546,0.00026315400000000004,6.8e-06,0.00026315400000000004,-0.018639631,0.000279058,0.00034568699999999996,0.00016944
2000-01-13 00:00:00+00:00,.AORD,3.4899999999999995e-05,100043,3.18e-05,628,3097.8,3.14e-05,3.6e-05,3098.0,3.14e-05,160026,3.4899999999999995e-05,1.89e-05,8.62e-06,1.89e-05,-6.459999999999998e-05,3.17e-05,3.6e-05,6.59e-06
2000-01-14 00:00:00+00:00,.AORD,5.2600000000000005e-05,100042,4.51e-05,617,3120.0,5.3299999999999995e-05,7.159999999999999e-05,3097.8,5.3299999999999995e-05,160039,5.2600000000000005e-05,9.13e-06,3.79e-06,9.13e-06,0.00714082,4.93e-05,7.159999999999999e-05,7.120000000000001e-05
2000-01-17 00:00:00+00:00,.AORD,1.85e-05,100035,1.4000000000000001e-05,576,3140.6,1.73e-05,1.73e-05,3131.0,1.73e-05,160001,1.85e-05,5.01e-06,5.07e-06,5.01e-06,0.0030614220000000003,1.4999999999999999e-05,1.73e-05,2.34e-05
2000-01-18 00:00:00+00:00,.AORD,2.4299999999999998e-05,100049,2.0300000000000002e-05,610,3150.9,2.3e-05,2.8199999999999998e-05,3136.6,2.3e-05,160027,2.4299999999999998e-05,1.12e-05,5.04e-06,1.12e-05,0.0045487159999999995,2.23e-05,2.8199999999999998e-05,2.7000000000000002e-05
2000-01-19 00:00:00+00:00,.AORD,5.16e-05,100040,3.54e-05,586,3105.3,3.12e-05,6.500000000000001e-05,3146.5,3.12e-05,160031,5.16e-05,4.8599999999999995e-05,6.46e-06,4.8599999999999995e-05,-0.013180395,4.02e-05,6.500000000000001e-05,7.6e-05
2000-01-20 00:00:00+00:00,.AORD,3.97e-05,100040,3.84e-05,636,3137.5,3.8e-05,4.6200000000000005e-05,3109.1,3.8e-05,160024,3.97e-05,8.29e-06,1.04e-05,8.29e-06,0.009093009,4.1e-05,4.6200000000000005e-05,3.75e-05
2000-01-21 00:00:00+00:00,.AORD,5.17e-05,100024,3.84e-05,576,3103.9,5.41e-05,8.78e-05,3136.9,5.41e-05,160001,5.17e-05,4.54e-05,6.78e-06,4.54e-05,-0.010575666000000001,4.05e-05,8.78e-05,5.9999999999999995e-05
2000-01-24 00:00:00+00:00,.AORD,2.44e-05,100020,1.88e-05,618,3099.3,2.46e-05,3.69e-05,3101.7,2.46e-05,155958,2.44e-05,8.68e-06,5.45e-06,8.68e-06,-0.000774069,2.01e-05,3.69e-05,2.3100000000000002e-05
2000-01-25 00:00:00+00:00,.AORD,7.55e-05,100040,5.17e-05,610,3071.6,3.9e-05,0.00010680299999999999,3088.8,3.9e-05,160025,7.55e-05,6.850000000000001e-05,5.33e-06,6.850000000000001e-05,-0.005584067,5.9e-05,0.00010680299999999999,0.000140091
2000-01-27 00:00:00+00:00,.AORD,2.46e-05,100015,2.33e-05,636,3081.8,2.35e-05,2.6000000000000002e-05,3078.2,2.35e-05,155956,2.46e-05,1.05e-05,7.51e-06,1.05e-05,0.001168831,2.42e-05,2.6000000000000002e-05,1.7100000000000002e-05
2000-01-28 00:00:00+00:00,.AORD,2.6300000000000002e-05,100036,2.97e-05,606,3095.1,1.89e-05,2.4100000000000003e-05,3082.8,1.89e-05,160026,2.6300000000000002e-05,9.05e-06,6.81e-06,9.05e-06,0.003981941,3.04e-05,2.4100000000000003e-05,3.01e-05
2000-01-31 00:00:00+00:00,.AORD,3.3799999999999995e-05,100040,6.43e-05,621,3089.1,2.8300000000000003e-05,3.53e-05,3084.5,2.8300000000000003e-05,160023,3.3799999999999995e-05,1.9e-05,1.07e-05,1.9e-05,0.001490217,5.429999999999999e-05,3.53e-05,2.0300000000000002e-05
2000-02-01 00:00:00+00:00,.AORD,4.6399999999999996e-05,100011,3.27e-05,606,3086.0,3.79e-05,4.77e-05,3096.2,3.79e-05,155921,4.6399999999999996e-05,3.14e-05,8.71e-06,3.14e-05,-0.0032997990000000004,3.6200000000000006e-05,4.77e-05,3.81e-05
2000-02-02 00:00:00+00:00,.AORD,6.19e-05,100007,4.36e-05,630,3119.6,5.11e-05,7.670000000000001e-05,3084.8,5.11e-05,155955,6.19e-05,1.57e-05,1.74e-05,1.57e-05,0.011217963000000001,5.08e-05,7.670000000000001e-05,9.48e-05
2000-02-03 00:00:00+00:00,.AORD,5.85e-05,100023,3.570000000000001e-05,643,3124.6,6.65e-05,8.6e-05,3116.1,6.65e-05,160021,5.85e-05,2.8699999999999996e-05,1.23e-05,2.8699999999999996e-05,0.002724055,3.78e-05,8.6e-05,3.3100000000000005e-05
2000-02-04 00:00:00+00:00,.AORD,3.68e-05,100034,3.39e-05,568,3118.5,3.12e-05,2.8899999999999998e-05,3135.8,3.12e-05,160026,3.68e-05,2.1899999999999997e-05,5.12e-06,2.1899999999999997e-05,-0.005532208,3.4899999999999995e-05,2.8899999999999998e-05,1.53e-05
2000-02-07 00:00:00+00:00,.AORD,2.3100000000000002e-05,100039,2.2100000000000002e-05,637,3131.7,1.76e-05,2.97e-05,3114.4,1.76e-05,160026,2.3100000000000002e-05,6.44e-06,6.43e-06,6.44e-06,0.005539471,2.23e-05,2.97e-05,3.28e-05
2000-02-08 00:00:00+00:00,.AORD,2.54e-05,100031,2.7899999999999997e-05,632,3122.6,2.6700000000000002e-05,2.6000000000000002e-05,3128.7,2.6700000000000002e-05,160017,2.54e-05,1.1599999999999999e-05,8.47e-06,1.1599999999999999e-05,-0.001951595,3.14e-05,2.6000000000000002e-05,9.99e-06
2000-02-09 00:00:00+00:00,.AORD,5.96e-05,100005,6.14e-05,593,3136.5,3.19e-05,7.48e-05,3124.2,3.19e-05,155948,5.96e-05,1.11e-05,7.23e-06,1.11e-05,0.003929278,6.809999999999999e-05,7.48e-05,8.03e-05
2000-02-10 00:00:00+00:00,.AORD,9.81e-05,100008,6.840000000000001e-05,648,3170.1,8.98e-05,8.120000000000001e-05,3129.4,8.98e-05,155952,9.81e-05,2.9199999999999998e-05,2.4299999999999998e-05,2.9199999999999998e-05,0.01292184,6.49e-05,8.120000000000001e-05,4.72e-05
2000-02-11 00:00:00+00:00,.AORD,7.020000000000001e-05,100006,5.68e-05,641,3166.4,4.6899999999999995e-05,8.45e-05,3169.7,4.6899999999999995e-05,155947,7.020000000000001e-05,5.3299999999999995e-05,1.39e-05,5.3299999999999995e-05,-0.00104165,5.44e-05,8.45e-05,3.16e-05
2000-02-14 00:00:00+00:00,.AORD,0.000114165,100029,8.72e-05,642,3133.7,5.629999999999999e-05,0.000144803,3163.1,5.629999999999999e-05,155959,0.000114165,0.000103606,1.4999999999999999e-05,0.000103606,-0.009338144,9.159999999999999e-05,0.000144803,8.45e-05
2000-02-15 00:00:00+00:00,.AORD,5.98e-05,100011,4.57e-05,647,3154.9,3.35e-05,6.9e-05,3136.6,3.35e-05,155950,5.98e-05,1.5399999999999998e-05,2e-05,1.5399999999999998e-05,0.005817389,5.2300000000000004e-05,6.9e-05,4.83e-05
2000-02-16 00:00:00+00:00,.AORD,0.000121055,100006,0.00010737799999999999,643,3152.6,0.000124723,0.00012331,3163.2,0.000124723,155955,0.000121055,4.8899999999999996e-05,1.73e-05,4.8899999999999996e-05,-0.003356664,0.00010866100000000001,0.00012331,6.979999999999999e-05
