Date,Symbol,rv5_ss,open_time,rk_twoscale,nobs,close_price,bv_ss,rv10,open_price,bv,close_time,rv5,rsv_ss,medrv,rsv,open_to_close,rk_th2,rv10_ss,rk_parzen
2000-01-04 00:00:00+00:00,.SSMI,0.000137426,90202,0.00010095,13250,7268.1,0.00010062700000000001,0.000166881,7484.8,0.00010062700000000001,170701,0.000137426,0.00010209299999999999,5.96e-05,0.00010209299999999999,-0.029379388,0.000101559,0.000166881,0.000235873
2000-01-05 00:00:00+00:00,.SSMI,0.00015683100000000002,90200,0.00011112200000000001,13850,7181.3,0.000155115,0.000191053,7153.1,0.000155115,170519,0.00015683100000000002,8e-05,4.4200000000000004e-05,8e-05,0.003934595999999999,0.00010745799999999999,0.000191053,0.000169126
2000-01-06 00:00:00+00:00,.SSMI,0.000123941,90200,8.540000000000002e-05,13110,7280.6,0.000122603,0.00016036799999999998,7177.2,0.000122603,170458,0.000123941,4.44e-05,7.09e-05,4.44e-05,0.014303942,8.41e-05,0.00016036799999999998,0.00013783100000000002
2000-01-07 00:00:00+00:00,.SSMI,8.27e-05,90201,6.65e-05,12877,7448.0,7.5e-05,8.02e-05,7338.7,7.5e-05,170515,8.27e-05,3.289999999999999e-05,2.26e-05,3.289999999999999e-05,0.014783825,6.6e-05,8.02e-05,5.5700000000000005e-05
2000-01-10 00:00:00+00:00,.SSMI,4.41e-05,90201,4.84e-05,12067,7452.8,4.73e-05,5.42e-05,7518.7,4.73e-05,170336,4.41e-05,2.64e-05,2.1600000000000003e-05,2.64e-05,-0.00880345,4.8899999999999996e-05,5.42e-05,5.479999999999999e-05
2000-01-11 00:00:00+00:00,.SSMI,6.77e-05,90201,6.25e-05,10760,7420.1,6.809999999999999e-05,7.69e-05,7440.8,6.809999999999999e-05,170520,6.77e-05,3.3100000000000005e-05,3.43e-05,3.3100000000000005e-05,-0.002785836,6.440000000000001e-05,7.69e-05,8.56e-05
2000-01-12 00:00:00+00:00,.SSMI,5.9699999999999994e-05,90200,5.42e-05,10948,7440.2,5.93e-05,5.660000000000001e-05,7374.3,5.93e-05,170454,5.9699999999999994e-05,1.9699999999999998e-05,2.35e-05,1.9699999999999998e-05,0.008896748000000001,5.5299999999999996e-05,5.660000000000001e-05,4.03e-05
2000-01-13 00:00:00+00:00,.SSMI,3.8799999999999994e-05,90200,3.9e-05,10865,7436.9,4.41e-05,3.73e-05,7451.8,4.41e-05,170142,3.8799999999999994e-05,2e-05,1.63e-05,2e-05,-0.0020015189999999998,4.09e-05,3.73e-05,2.62e-05
2000-01-14 00:00:00+00:00,.SSMI,4.3200000000000007e-05,90200,4.29e-05,11139,7513.9,3.24e-05,3.8299999999999996e-05,7483.7,3.24e-05,170432,4.3200000000000007e-05,1.4499999999999998e-05,1.65e-05,1.4499999999999998e-05,0.0040273159999999995,4.34e-05,3.8299999999999996e-05,2.7600000000000003e-05
2000-01-17 00:00:00+00:00,.SSMI,2.57e-05,90201,3.570000000000001e-05,11052,7507.0,2.7899999999999997e-05,2.8999999999999997e-05,7536.2,2.7899999999999997e-05,170623,2.57e-05,1.4499999999999998e-05,1.91e-05,1.4499999999999998e-05,-0.0038821579999999997,3.6099999999999997e-05,2.8999999999999997e-05,2.2e-05
2000-01-18 00:00:00+00:00,.SSMI,4.8100000000000004e-05,90201,4.8100000000000004e-05,11103,7404.8,4.6399999999999996e-05,5.9999999999999995e-05,7510.9,4.6399999999999996e-05,171505,4.8100000000000004e-05,3.3299999999999996e-05,2.4299999999999998e-05,3.3299999999999996e-05,-0.01422686,4.8700000000000005e-05,5.9999999999999995e-05,6.49e-05
2000-01-19 00:00:00+00:00,.SSMI,4.45e-05,90201,4.84e-05,10903,7336.8,4.6200000000000005e-05,4.210000000000001e-05,7385.9,4.6200000000000005e-05,170522,4.45e-05,2.47e-05,2e-05,2.47e-05,-0.0066699969999999996,4.8200000000000006e-05,4.210000000000001e-05,2.99e-05
2000-01-20 00:00:00+00:00,.SSMI,5.91e-05,90202,6.11e-05,11729,7251.2,5.8399999999999997e-05,5.44e-05,7372.5,5.8399999999999997e-05,170245,5.91e-05,3.9500000000000005e-05,4.0799999999999996e-05,3.9500000000000005e-05,-0.016589889,6.19e-05,5.44e-05,7.69e-05
