Date,Symbol,rv5_ss,open_time,rk_twoscale,nobs,close_price,bv_ss,rv10,open_price,bv,close_time,rv5,rsv_ss,medrv,rsv,open_to_close,rk_th2,rv10_ss,rk_parzen
2000-01-03 00:00:00+00:00,.RUT,7.209999999999999e-05,93010,3.17e-05,1527,496.42,9.290000000000001e-05,0.00012684100000000001,500.72,9.290000000000001e-05,155956,7.209999999999999e-05,5.68e-05,1.34e-05,5.68e-05,-0.00862472,3.6099999999999997e-05,0.00012684100000000001,0.00035861199999999996
2000-01-04 00:00:00+00:00,.RUT,5.31e-05,93014,2.8000000000000003e-05,1527,478.38,6.21e-05,8.420000000000001e-05,488.43,6.21e-05,160000,5.31e-05,4.4200000000000004e-05,1.18e-05,4.4200000000000004e-05,-0.02079077,3.0299999999999998e-05,8.420000000000001e-05,0.000143828
2000-01-05 00:00:00+00:00,.RUT,5.9699999999999994e-05,93003,2.9299999999999997e-05,1523,478.83,7.04e-05,8.37e-05,470.43,7.04e-05,155950,5.9699999999999994e-05,1.4400000000000001e-05,2.4299999999999998e-05,1.4400000000000001e-05,0.017698458,3.4399999999999996e-05,8.37e-05,0.000129889
2000-01-06 00:00:00+00:00,.RUT,4.5e-05,93013,1.63e-05,1195,475.34,3.05e-05,5.39e-05,474.39,3.05e-05,155958,4.5e-05,2.58e-05,1.12e-05,2.58e-05,0.002000569,1.7800000000000002e-05,5.39e-05,0.000101972
2000-01-07 00:00:00+00:00,.RUT,1.6800000000000002e-05,93004,9.9e-06,1534,488.31,1.88e-05,2.72e-05,481.06,1.88e-05,155934,1.6800000000000002e-05,3.1e-06,7.44e-06,3.1e-06,0.014958448000000001,1.0800000000000002e-05,2.72e-05,6.32e-05
2000-01-10 00:00:00+00:00,.RUT,0.000144195,93010,0.000143625,1481,501.89,0.000122741,0.000156596,497.6,0.000122741,155955,0.000144195,7.06e-05,6.57e-06,7.06e-05,0.008584431,0.000144054,0.000156596,3.85e-05
2000-01-11 00:00:00+00:00,.RUT,2.7899999999999997e-05,93013,1.6100000000000002e-05,1450,492.61,3.13e-05,5.0900000000000004e-05,500.23,3.13e-05,160000,2.7899999999999997e-05,2.46e-05,3.6e-06,2.46e-05,-0.015350207,1.89e-05,5.0900000000000004e-05,0.000102441
2000-01-12 00:00:00+00:00,.RUT,2.2e-05,93005,1.36e-05,1523,490.04,2.12e-05,3.15e-05,487.35,2.12e-05,155948,2.2e-05,8.81e-06,5.76e-06,8.81e-06,0.00550447,1.4499999999999998e-05,3.15e-05,5.5299999999999996e-05
2000-01-13 00:00:00+00:00,.RUT,1.57e-05,93002,1.01e-05,1538,501.19,1.58e-05,2.4100000000000003e-05,493.06,1.58e-05,155947,1.57e-05,1.62e-06,5.98e-06,1.62e-06,0.016354399999999998,1.06e-05,2.4100000000000003e-05,6.1e-05
2000-01-14 00:00:00+00:00,.RUT,9.85e-06,93005,7.15e-06,1540,507.56,9.81e-06,1.42e-05,506.38,9.81e-06,155948,9.85e-06,4.99e-06,6.19e-06,4.99e-06,0.002327555,7.67e-06,1.42e-05,2.0399999999999998e-05
2000-01-18 00:00:00+00:00,.RUT,1.11e-05,93005,7.91e-06,1534,513.46,1.1900000000000001e-05,1.36e-05,508.0,1.1900000000000001e-05,155949,1.11e-05,2.03e-06,6.15e-06,2.03e-06,0.010690682,8.32e-06,1.36e-05,2.95e-05
2000-01-19 00:00:00+00:00,.RUT,1.3500000000000001e-05,93012,9.03e-06,1531,520.02,1.1400000000000001e-05,1.9e-05,513.45,1.1400000000000001e-05,155958,1.3500000000000001e-05,2.48e-06,5.35e-06,2.48e-06,0.012714619,9.78e-06,1.9e-05,3.5600000000000005e-05
2000-01-20 00:00:00+00:00,.RUT,2.75e-05,93006,1.6100000000000002e-05,1540,527.28,2.7899999999999997e-05,3.82e-05,526.23,2.7899999999999997e-05,155950,2.75e-05,1.3800000000000002e-05,1.12e-05,1.3800000000000002e-05,0.001993337,1.7e-05,3.82e-05,9.15e-05
2000-01-21 00:00:00+00:00,.RUT,2.17e-05,93012,1.82e-05,1538,533.94,2.1899999999999997e-05,2.2800000000000002e-05,527.12,2.1899999999999997e-05,155957,2.17e-05,4.98e-06,8.09e-06,4.98e-06,0.012855246,1.92e-05,2.2800000000000002e-05,5.59e-05
2000-01-24 00:00:00+00:00,.RUT,7.290000000000001e-05,93001,3.48e-05,1529,522.95,8.190000000000001e-05,0.000114944,539.38,8.190000000000001e-05,160001,7.290000000000001e-05,6.7e-05,1.4499999999999998e-05,6.7e-05,-0.030934475,3.8900000000000004e-05,0.000114944,0.00033418300000000005
2000-01-25 00:00:00+00:00,.RUT,5.8099999999999996e-05,93007,3.19e-05,1526,521.59,6.26e-05,7.879999999999999e-05,521.09,6.26e-05,160002,5.8099999999999996e-05,2.95e-05,3.06e-05,2.95e-05,0.000959067,3.52e-05,7.879999999999999e-05,0.000175573
2000-01-26 00:00:00+00:00,.RUT,2.3199999999999998e-05,93001,1.92e-05,1539,521.04,1.73e-05,2.2899999999999998e-05,524.29,1.73e-05,155945,2.3199999999999998e-05,1.83e-05,3.79e-06,1.83e-05,-0.006218151999999999,2.01e-05,2.2899999999999998e-05,3.82e-05
2000-01-27 00:00:00+00:00,.RUT,5.16e-05,93004,2.9999999999999997e-05,1511,517.02,5.3700000000000004e-05,8.290000000000001e-05,525.63,5.3700000000000004e-05,155939,5.16e-05,3.78e-05,1.15e-05,3.78e-05,-0.016515985,3.19e-05,8.290000000000001e-05,0.000143451
2000-01-28 00:00:00+00:00,.RUT,5.8099999999999996e-05,93013,3.4200000000000005e-05,1539,504.62,5.520000000000001e-05,8.85e-05,516.98,5.520000000000001e-05,155958,5.8099999999999996e-05,4.7e-05,1.42e-05,4.7e-05,-0.024198518,3.64e-05,8.85e-05,0.00017737299999999998
2000-01-31 00:00:00+00:00,.RUT,7.340000000000001e-05,93011,3.4e-05,1530,496.23,8.22e-05,0.000122096,500.46,8.22e-05,155928,7.340000000000001e-05,4.7600000000000005e-05,3.64e-05,4.7600000000000005e-05,-0.008488147,3.81e-05,0.000122096,0.000334961
2000-02-01 00:00:00+00:00,.RUT,2.44e-05,93009,1.32e-05,1536,503.75,2.6600000000000003e-05,3.9e-05,493.04,2.6600000000000003e-05,155954,2.44e-05,3.5e-06,1.01e-05,3.5e-06,0.021489807000000003,1.49e-05,3.9e-05,0.00010030799999999999
2000-02-02 00:00:00+00:00,.RUT,3.53e-05,93309,2.12e-05,1549,509.89,3.4899999999999995e-05,3.72e-05,505.55,3.4899999999999995e-05,160000,3.53e-05,2.0600000000000003e-05,8.67e-06,2.0600000000000003e-05,0.008548070999999999,2.26e-05,3.72e-05,6.07e-05
2000-02-03 00:00:00+00:00,.RUT,2.8800000000000002e-05,93003,1.4599999999999999e-05,1540,521.63,3.3299999999999996e-05,4.3e-05,515.42,3.3299999999999996e-05,155947,2.8800000000000002e-05,1.0199999999999999e-05,1.2e-05,1.0199999999999999e-05,0.011976421999999999,1.6800000000000002e-05,4.3e-05,9.429999999999999e-05
2000-02-04 00:00:00+00:00,.RUT,1.7100000000000002e-05,93013,1.15e-05,1530,525.52,1.86e-05,2.62e-05,522.99,1.86e-05,155931,1.7100000000000002e-05,7.75e-06,6.65e-06,7.75e-06,0.004825905,1.25e-05,2.62e-05,3.53e-05
2000-02-07 00:00:00+00:00,.RUT,1.88e-05,93007,1.3500000000000001e-05,1536,532.39,1.8e-05,2.05e-05,528.58,1.8e-05,155951,1.88e-05,5.16e-06,7.9e-06,5.16e-06,0.007182138,1.4099999999999999e-05,2.05e-05,3.4e-05
2000-02-08 00:00:00+00:00,.RUT,1.27e-05,93011,1.1e-05,1528,537.49,1.26e-05,1.76e-05,537.17,1.26e-05,155955,1.27e-05,6.09e-06,7.55e-06,6.09e-06,0.0005955369999999999,1.13e-05,1.76e-05,1.5399999999999998e-05
2000-02-09 00:00:00+00:00,.RUT,2.7399999999999995e-05,93012,1.52e-05,1535,536.0,3.26e-05,3.85e-05,540.13,3.26e-05,155910,2.7399999999999995e-05,1.87e-05,1.52e-05,1.87e-05,-0.00767569,1.74e-05,3.85e-05,9.89e-05
2000-02-10 00:00:00+00:00,.RUT,2.27e-05,93010,1.3800000000000002e-05,1539,542.21,2.6300000000000002e-05,3.24e-05,538.27,2.6300000000000002e-05,155954,2.27e-05,8.35e-06,6.57e-06,8.35e-06,0.007293086999999999,1.4599999999999999e-05,3.24e-05,7.44e-05
2000-02-11 00:00:00+00:00,.RUT,2.6000000000000002e-05,93001,1.7800000000000002e-05,1441,537.1,2.58e-05,4.270000000000001e-05,540.64,2.58e-05,155946,2.6000000000000002e-05,1.62e-05,8.4e-06,1.62e-05,-0.0065693259999999995,1.9699999999999998e-05,4.270000000000001e-05,6.65e-05
2000-02-14 00:00:00+00:00,.RUT,2.49e-05,93013,1.4400000000000001e-05,1539,539.94,2.58e-05,3.85e-05,534.22,2.58e-05,155952,2.49e-05,5.16e-06,6.37e-06,5.16e-06,0.010650283,1.52e-05,3.85e-05,7.049999999999999e-05
2000-02-15 00:00:00+00:00,.RUT,2.34e-05,93012,1.51e-05,1537,540.24,2.57e-05,3.6200000000000006e-05,536.43,2.57e-05,155956,2.34e-05,1.1599999999999999e-05,6.15e-06,1.1599999999999999e-05,0.007077406999999999,1.6100000000000002e-05,3.6200000000000006e-05,6.48e-05
2000-02-16 00:00:00+00:00,.RUT,2.8000000000000003e-05,93009,1.5399999999999998e-05,1540,547.76,2.44e-05,3.929999999999999e-05,546.27,2.44e-05,155953,2.8000000000000003e-05,1.7199999999999998e-05,6.94e-06,1.7199999999999998e-05,0.0027238759999999996,1.6899999999999997e-05,3.929999999999999e-05,2.49e-05
2000-02-17 00:00:00+00:00,.RUT,3.34e-05,93004,1.87e-05,1539,558.42,3.35e-05,5.2300000000000004e-05,551.96,3.35e-05,155948,3.34e-05,9.8e-06,1.25e-05,9.8e-06,0.011635788000000001,2.07e-05,5.2300000000000004e-05,0.00011884600000000001
2000-02-18 00:00:00+00:00,.RUT,3.39e-05,93007,1.8100000000000003e-05,1540,545.68,3.73e-05,5.47e-05,555.84,3.73e-05,155951,3.39e-05,2.3800000000000003e-05,1.8100000000000003e-05,2.3800000000000003e-05,-0.01844776,1.98e-05,5.47e-05,9.300000000000001e-05
2000-02-22 00:00:00+00:00,.RUT,5.9699999999999994e-05,93013,3.4200000000000005e-05,1483,540.95,6.14e-05,8.209999999999999e-05,536.37,6.14e-05,155958,5.9699999999999994e-05,2.23e-05,1.52e-05,2.23e-05,0.008502632,3.6700000000000004e-05,8.209999999999999e-05,0.00015997399999999998
2000-02-23 00:00:00+00:00,.RUT,1.7100000000000002e-05,93001,1.2e-05,1512,549.91,1.6899999999999997e-05,2.57e-05,542.36,1.6899999999999997e-05,160000,1.7100000000000002e-05,3.76e-06,6.34e-06,3.76e-06,0.013824641,1.29e-05,2.57e-05,5.4000000000000005e-05
2000-02-24 00:00:00+00:00,.RUT,7.13e-05,93010,3.6e-05,1530,554.04,7.79e-05,0.000109955,553.75,7.79e-05,155955,7.13e-05,3.97e-05,2.9600000000000005e-05,3.97e-05,0.000523565,4.01e-05,0.000109955,0.000244163
2000-02-25 00:00:00+00:00,.RUT,3.52e-05,93008,2.08e-05,1539,556.74,3.53e-05,5.3400000000000004e-05,558.35,3.53e-05,160003,3.52e-05,2.24e-05,6.48e-06,2.24e-05,-0.0028876609999999997,2.3199999999999998e-05,5.3400000000000004e-05,5.7100000000000006e-05
