Date,Symbol,rv5_ss,open_time,rk_twoscale,nobs,close_price,bv_ss,rv10,open_price,bv,close_time,rv5,rsv_ss,medrv,rsv,open_to_close,rk_th2,rv10_ss,rk_parzen
2000-01-03 00:00:00+00:00,.AEX,0.00013017,90101,0.00010251700000000001,1795,675.44,0.000100428,0.00017789,675.67,0.000100428,163015,0.00013017,4.6399999999999996e-05,4.98e-05,4.6399999999999996e-05,-0.00034046099999999996,0.00010161899999999999,0.00017789,0.000178997
2000-01-04 00:00:00+00:00,.AEX,0.00020130599999999997,90416,0.00019872,1785,642.25,0.000207037,0.000260501,664.2,0.000207037,163016,0.00020130599999999997,0.000146902,7.52e-05,0.000146902,-0.033605672999999996,0.000200505,0.000260501,0.00042252699999999996
2000-01-05 00:00:00+00:00,.AEX,0.000490966,90016,0.000325387,1801,632.31,0.000361408,0.000714208,633.37,0.000361408,163016,0.000490966,0.00032846800000000005,0.000166311,0.00032846800000000005,-0.001674989,0.000344776,0.000714208,0.000324088
2000-01-06 00:00:00+00:00,.AEX,0.00022514,90016,0.000218081,1799,624.21,0.000258208,0.00018187400000000003,632.46,0.000258208,163002,0.00022514,0.000116045,0.000151663,0.000116045,-0.013130127,0.000220891,0.00018187400000000003,0.00021905
2000-01-07 00:00:00+00:00,.AEX,0.000138415,90046,0.000126144,1798,644.86,0.00012985700000000001,0.000156708,628.93,0.00012985700000000001,163016,0.000138415,4.8e-05,3.9500000000000005e-05,4.8e-05,0.025013276,0.000123347,0.000156708,0.000155431
2000-01-10 00:00:00+00:00,.AEX,0.00010923200000000001,90146,7.41e-05,1794,655.14,8.859999999999999e-05,0.000126021,651.82,8.859999999999999e-05,163017,0.00010923200000000001,6.17e-05,3.24e-05,6.17e-05,0.005080503,7.26e-05,0.000126021,8.640000000000001e-05
2000-01-11 00:00:00+00:00,.AEX,0.000127336,90033,0.00010038700000000001,1795,648.94,0.000124095,0.000130149,657.11,0.000124095,170656,0.000127336,7.85e-05,6.759999999999999e-05,7.85e-05,-0.01251117,0.00010311700000000001,0.000130149,0.000117934
2000-01-12 00:00:00+00:00,.AEX,0.00016634400000000002,90101,0.000147679,1797,638.4,0.000153989,0.000149956,643.12,0.000153989,163015,0.00016634400000000002,9.240000000000001e-05,8.540000000000002e-05,9.240000000000001e-05,-0.007366286,0.000150496,0.000149956,7.859999999999999e-05
2000-01-13 00:00:00+00:00,.AEX,0.000154236,90016,0.000137797,1801,642.21,0.00012895,0.000103969,639.78,0.00012895,163017,0.000154236,5.0600000000000003e-05,3.32e-05,5.0600000000000003e-05,0.0037909859999999997,0.000138033,0.000103969,0.000126537
2000-01-14 00:00:00+00:00,.AEX,9.7e-05,90045,0.00010403,1799,655.6,0.000103892,7.140000000000001e-05,647.74,0.000103892,163016,9.7e-05,3.24e-05,4.96e-05,3.24e-05,0.012061466000000002,0.00010437100000000001,7.140000000000001e-05,0.000103022
2000-01-17 00:00:00+00:00,.AEX,0.000145391,90016,0.000123054,1800,661.51,0.00013180899999999998,0.000165118,657.86,0.00013180899999999998,163016,0.000145391,6.27e-05,4.6299999999999994e-05,6.27e-05,0.005532958,0.00012581799999999998,0.000165118,0.00016450000000000001
2000-01-18 00:00:00+00:00,.AEX,0.000117115,90015,0.000133605,1800,647.72,0.00011707,0.000127948,662.17,0.00011707,163016,0.000117115,7.38e-05,8.47e-05,7.38e-05,-0.022063816,0.000134946,0.000127948,0.000156844
2000-01-19 00:00:00+00:00,.AEX,0.00016461,90031,0.000158973,1800,642.59,0.000173975,0.000160167,644.12,0.000173975,163016,0.00016461,8.49e-05,9.03e-05,8.49e-05,-0.002378159,0.00016080899999999998,0.000160167,0.000117369
2000-01-20 00:00:00+00:00,.AEX,0.000148522,90016,0.00014213,1784,644.79,0.000128051,0.000207711,643.02,0.000128051,163018,0.000148522,6.18e-05,3.4399999999999996e-05,6.18e-05,0.0027488540000000002,0.00014231,0.000207711,7.759999999999999e-05
2000-01-21 00:00:00+00:00,.AEX,0.000132747,90017,0.000122698,1800,641.47,8.25e-05,0.000122803,643.01,8.25e-05,163016,0.000132747,9.470000000000001e-05,3.3100000000000005e-05,9.470000000000001e-05,-0.002397859,0.000123166,0.000122803,6.29e-05
2000-01-24 00:00:00+00:00,.AEX,0.00010224799999999999,90116,8.27e-05,1796,645.53,9.9e-05,0.00012157,644.69,9.9e-05,163016,0.00010224799999999999,5.22e-05,3.09e-05,5.22e-05,0.001302104,8.240000000000001e-05,0.00012157,0.000178403
2000-01-25 00:00:00+00:00,.AEX,0.00025734099999999996,90031,0.000224921,1798,640.03,0.000126942,0.000273525,641.29,0.000126942,163017,0.00025734099999999996,0.000178525,9.109999999999999e-05,0.000178525,-0.001966722,0.000227081,0.000273525,0.000119962
2000-01-26 00:00:00+00:00,.AEX,0.000121896,90016,0.00010564899999999999,1800,637.39,0.000108259,0.000126148,642.76,0.000108259,163016,0.000121896,5.85e-05,5.14e-05,5.85e-05,-0.008389691,0.00010736799999999999,0.000126148,0.000135074
2000-01-27 00:00:00+00:00,.AEX,9.98e-05,90016,0.0001,1799,634.87,7.950000000000001e-05,0.000109017,637.96,7.950000000000001e-05,163016,9.98e-05,5.08e-05,4.6299999999999994e-05,5.08e-05,-0.004855332,9.85e-05,0.000109017,6.82e-05
2000-01-28 00:00:00+00:00,.AEX,0.00025358,90016,0.000254385,1800,632.46,0.00020266299999999998,0.00024057,635.76,0.00020266299999999998,163018,0.00025358,0.000166612,7.340000000000001e-05,0.000166612,-0.005204156,0.000259309,0.00024057,0.00028744700000000003
2000-01-31 00:00:00+00:00,.AEX,0.00018066599999999998,90131,0.00018334799999999998,1794,612.38,0.00018335099999999997,0.00018444599999999998,623.45,0.00018335099999999997,163016,0.00018066599999999998,0.000111162,9.65e-05,0.000111162,-0.017915565,0.00018456900000000001,0.00018444599999999998,0.00011724299999999999
