Date,Symbol,rv5_ss,open_time,rk_twoscale,nobs,close_price,bv_ss,rv10,open_price,bv,close_time,rv5,rsv_ss,medrv,rsv,open_to_close,rk_th2,rv10_ss,rk_parzen
2000-01-03 00:00:00+00:00,.BSESN,0.000249708,95555,0.00020469900000000003,295,5375.11,0.000192628,0.00036298,5209.54,0.000192628,154017,0.000249708,5.1e-05,4.1200000000000005e-05,5.1e-05,0.031287479,0.000233515,0.00036298,0.000268282
2000-01-04 00:00:00+00:00,.BSESN,0.000488494,95603,0.000486846,310,5491.01,0.000459101,0.000655166,5533.98,0.000459101,154013,0.000488494,0.000338662,0.000191846,0.000338662,-0.0077950580000000005,0.000526779,0.000655166,0.0009924810000000001
2000-01-05 00:00:00+00:00,.BSESN,0.001089243,95620,0.00096805,302,5357.0,0.001141112,0.000935075,5265.09,0.001141112,154015,0.001089243,0.000638193,0.00054053,0.000638193,0.017305877,0.001017475,0.000935075,0.000813345
2000-01-06 00:00:00+00:00,.BSESN,0.00027767,95558,0.000259506,311,5421.53,0.000261105,0.000314294,5424.21,0.000261105,154014,0.00027767,0.000132885,0.00018626099999999998,0.000132885,-0.000494203,0.00026764,0.000314294,0.000129078
2000-01-07 00:00:00+00:00,.BSESN,0.000366299,95601,0.00035890300000000004,305,5414.48,0.000310326,0.00043017800000000003,5358.28,0.000310326,154020,0.000366299,0.000162771,0.000185065,0.000162771,0.010433818000000001,0.000384642,0.00043017800000000003,0.000339681
2000-01-10 00:00:00+00:00,.BSESN,0.00096675,95604,0.0007819169999999999,339,5518.39,0.000968172,0.00100746,5617.59,0.000968172,154030,0.00096675,0.000653527,0.00016815099999999998,0.000653527,-0.017816595,0.000872122,0.00100746,0.0006011430000000001
2000-01-11 00:00:00+00:00,.BSESN,0.0006545359999999999,95609,0.000746687,310,5296.3,0.000665291,0.0009366369999999999,5513.04,0.000665291,154024,0.0006545359999999999,0.00047147599999999997,0.00036196,0.00047147599999999997,-0.040107732,0.0008420060000000001,0.0009366369999999999,0.0014356770000000002
2000-01-12 00:00:00+00:00,.BSESN,0.0005914690000000001,95607,0.0005417309999999999,316,5491.2,0.000617093,0.0008468330000000001,5267.85,0.000617093,154028,0.0005914690000000001,0.000156545,0.000268506,0.000156545,0.041524501,0.000587916,0.0008468330000000001,0.00106184
2000-01-13 00:00:00+00:00,.BSESN,0.000612322,95609,0.000581506,312,5444.82,0.000485529,0.00065916,5568.64,0.000485529,154029,0.000612322,0.000336571,0.00025247700000000003,0.000336571,-0.022486161,0.000632898,0.00065916,0.00034483800000000003
2000-01-14 00:00:00+00:00,.BSESN,0.000489974,95609,0.00047965599999999996,313,5471.27,0.0005094030000000001,0.00053011,5460.31,0.0005094030000000001,154029,0.000489974,0.00026702400000000004,0.00022569799999999998,0.00026702400000000004,0.0020052,0.000526597,0.00053011,0.00037711300000000005
2000-01-17 00:00:00+00:00,.BSESN,0.000575036,95614,0.0009190060000000001,601,5412.28,0.000308038,0.000532503,5617.7,0.000308038,161017,0.000575036,0.000530607,0.0,0.000530607,-0.037251882,0.0009614739999999999,0.000532503,0.000900292
2000-01-18 00:00:00+00:00,.BSESN,0.000304578,95619,0.00034481800000000005,369,5464.51,0.000328445,0.00040394199999999996,5414.26,0.000328445,154049,0.000304578,0.000140414,0.000130045,0.000140414,0.009238241999999999,0.00035674400000000004,0.00040394199999999996,0.000225973
2000-01-19 00:00:00+00:00,.BSESN,0.000252937,95619,0.000239557,305,5478.24,0.00026183900000000004,0.000191657,5496.68,0.00026183900000000004,154415,0.000252937,0.00012834,0.000120034,0.00012834,-0.0033603920000000002,0.000238685,0.000191657,4.6e-05
2000-01-20 00:00:00+00:00,.BSESN,0.000279812,95628,0.000270475,309,5355.8,0.000280066,0.000331856,5508.04,0.000280066,154041,0.000279812,0.00019359099999999998,0.00010537,0.00019359099999999998,-0.028028757,0.000285478,0.000331856,0.000211615
2000-01-21 00:00:00+00:00,.BSESN,0.000141721,95623,0.000129251,305,5423.05,0.000131534,0.000148289,5352.63,0.000131534,154047,0.000141721,6.37e-05,7.11e-05,6.37e-05,0.013070358999999998,0.00014734,0.000148289,9.82e-05
2000-01-24 00:00:00+00:00,.BSESN,0.000248137,95628,0.000245004,307,5458.06,0.00024923,0.00016507400000000003,5529.38,0.00024923,154401,0.000248137,0.00013230799999999998,0.000112615,0.00013230799999999998,-0.012982278,0.000252084,0.00016507400000000003,0.000143465
2000-01-25 00:00:00+00:00,.BSESN,0.00013694,95652,0.000148187,317,5367.79,0.000163411,0.00013367,5412.49,0.000163411,154105,0.00013694,8.809999999999999e-05,5.14e-05,8.809999999999999e-05,-0.008292968000000001,0.000153303,0.00013367,0.000129394
2000-01-27 00:00:00+00:00,.BSESN,0.000149514,100019,0.000104727,306,5369.1,0.000152342,0.000178291,5424.14,0.000152342,154055,0.000149514,9.49e-05,5.2300000000000004e-05,9.49e-05,-0.010199065,0.000119346,0.000178291,6.04e-05
2000-01-28 00:00:00+00:00,.BSESN,0.000124386,95639,0.000115565,300,5335.8,7.09e-05,0.000133065,5417.53,7.09e-05,154057,0.000124386,9.89e-05,2.7399999999999995e-05,9.89e-05,-0.015201165,0.000117975,0.000133065,0.000163676
2000-01-31 00:00:00+00:00,.BSESN,0.000278192,95659,0.000317917,307,5205.29,0.00031335900000000003,0.00022822400000000002,5338.67,0.00031335900000000003,154118,0.000278192,0.000190888,0.000163334,0.000190888,-0.025301142000000002,0.000327472,0.00022822400000000002,0.00023783299999999998
2000-02-01 00:00:00+00:00,.BSESN,0.000234986,95645,0.000215808,308,5215.54,0.000270865,0.000358675,5217.65,0.000270865,154100,0.000234986,0.000132465,5.9999999999999995e-05,0.000132465,-0.00040447800000000005,0.00024209999999999998,0.000358675,0.000124423
2000-02-02 00:00:00+00:00,.BSESN,0.00012299299999999998,95653,0.00012901,307,5304.92,0.000110669,0.000158619,5264.62,0.000110669,154103,0.00012299299999999998,5.59e-05,6.409999999999999e-05,5.59e-05,0.007625724,0.000131355,0.000158619,0.000125919
2000-02-03 00:00:00+00:00,.BSESN,7.38e-05,95659,8.3e-05,308,5340.19,7.840000000000001e-05,5.07e-05,5366.62,7.840000000000001e-05,154109,7.38e-05,3.52e-05,2.98e-05,3.52e-05,-0.004937055,9.300000000000001e-05,5.07e-05,5.5299999999999996e-05
2000-02-04 00:00:00+00:00,.BSESN,0.000137708,95711,0.000156107,301,5313.59,0.00010721,0.000158126,5394.0,0.00010721,154104,0.000137708,9.01e-05,9.37e-05,9.01e-05,-0.015019535,0.000164091,0.000158126,0.00013609899999999999
2000-02-07 00:00:00+00:00,.BSESN,0.000127979,95708,9.429999999999999e-05,299,5474.0,9.82e-05,0.000128314,5431.55,9.82e-05,154115,0.000127979,3.18e-05,3.07e-05,3.18e-05,0.007785065999999999,9.559999999999999e-05,0.000128314,0.00010164200000000001
2000-02-08 00:00:00+00:00,.BSESN,7.670000000000001e-05,95705,7.170000000000001e-05,301,5610.56,6.92e-05,0.000100145,5585.38,6.92e-05,154114,7.670000000000001e-05,3.5499999999999996e-05,4.5299999999999997e-05,3.5499999999999996e-05,0.004498067,7.140000000000001e-05,0.000100145,6.42e-05
2000-02-09 00:00:00+00:00,.BSESN,0.00023428900000000002,95704,0.00022752400000000003,305,5649.1,0.00017460299999999998,0.000290725,5704.01,0.00017460299999999998,154120,0.00023428900000000002,0.000154884,7.709999999999999e-05,0.000154884,-0.009673196,0.000270077,0.000290725,0.000169278
2000-02-10 00:00:00+00:00,.BSESN,7.3e-05,95707,7.99e-05,308,5789.04,6.91e-05,6.709999999999999e-05,5765.28,6.91e-05,154117,7.3e-05,3.2200000000000003e-05,4.79e-05,3.2200000000000003e-05,0.004112753,8.13e-05,6.709999999999999e-05,0.000143065
2000-02-11 00:00:00+00:00,.BSESN,0.00012733,95710,0.000122146,300,5933.56,0.00014518700000000002,0.000168917,5985.05,0.00014518700000000002,154125,0.00012733,8.27e-05,4.51e-05,8.27e-05,-0.008640323,0.000135487,0.000168917,0.000147347
2000-02-14 00:00:00+00:00,.BSESN,0.00021811200000000002,95720,0.000241731,307,5924.31,0.000207333,0.000288645,6130.23,0.000207333,154129,0.00021811200000000002,0.00016470400000000003,9.85e-05,0.00016470400000000003,-0.034168045,0.00028033,0.000288645,0.00039867099999999996
2000-02-15 00:00:00+00:00,.BSESN,0.00034748900000000003,95720,0.000317243,308,5803.19,0.000297151,0.000367939,5797.31,0.000297151,154138,0.00034748900000000003,0.000127691,0.000198807,0.000127691,0.001013749,0.000339985,0.000367939,0.0004887219999999999
2000-02-16 00:00:00+00:00,.BSESN,0.000393461,95709,0.000343529,313,5725.5,0.00038545699999999997,0.00039374,5782.2,0.00038545699999999997,154132,0.000393461,0.00019366099999999997,0.000111377,0.00019366099999999997,-0.009854350999999999,0.000361455,0.00039374,0.000146877
2000-02-17 00:00:00+00:00,.BSESN,0.000115183,95722,0.000132469,313,5835.15,0.000122896,0.000140822,5810.24,0.000122896,154130,0.000115183,5.21e-05,7.929999999999999e-05,5.21e-05,0.0042780940000000005,0.000138266,0.000140822,8.49e-05
2000-02-18 00:00:00+00:00,.BSESN,0.000230786,93249,0.00020495900000000003,217,5721.65,0.000266362,0.00023777599999999998,5894.19,0.000266362,134135,0.000230786,0.00016025299999999999,0.00017229599999999998,0.00016025299999999999,-0.029709895,0.000230053,0.00023777599999999998,0.000333191
2000-02-21 00:00:00+00:00,.BSESN,0.00016601400000000003,95727,0.000177461,297,5876.89,0.000163693,0.000203135,5874.25,0.000163693,154136,0.00016601400000000003,6.99e-05,0.000108146,6.99e-05,0.00044931800000000004,0.00018466900000000002,0.000203135,0.000106183
2000-02-22 00:00:00+00:00,.BSESN,0.000122115,95730,0.000139495,298,5883.33,0.000123236,0.000130214,6000.3,0.000123236,154136,0.000122115,8.859999999999999e-05,6.48e-05,8.859999999999999e-05,-0.01968654,0.000141501,0.000130214,0.000255324
2000-02-23 00:00:00+00:00,.BSESN,0.000993612,95843,0.00113675,288,5642.46,0.0008956319999999999,0.0013834000000000001,5988.47,0.0008956319999999999,153025,0.000993612,0.0007676660000000001,0.000496305,0.0007676660000000001,-0.059515813,0.00128359,0.0013834000000000001,0.001193872
2000-02-24 00:00:00+00:00,.BSESN,0.00043754300000000004,95731,0.00048823599999999997,293,5811.7,0.000447519,0.000546147,5764.16,0.000447519,153139,0.00043754300000000004,0.00019468,0.000381584,0.00019468,0.008213691,0.000533367,0.000546147,0.000853091
2000-02-25 00:00:00+00:00,.BSESN,0.000687033,95736,0.000610119,296,5623.08,0.000575681,0.00086235,5840.25,0.000575681,154143,0.000687033,0.00043259,0.00011049100000000001,0.00043259,-0.037894048,0.0006742510000000001,0.00086235,0.000544964
2000-02-28 00:00:00+00:00,.BSESN,0.000672093,95735,0.000707452,310,5740.69,0.0006977639999999999,0.001034145,5737.53,0.0006977639999999999,154152,0.000672093,0.000384377,0.000287139,0.000384377,0.0005506080000000001,0.000762045,0.001034145,0.000395516
2000-02-29 00:00:00+00:00,.BSESN,0.003172076,110312,0.003333301,343,5430.43,0.003680705,0.002139457,5827.81,0.003680705,171748,0.003172076,0.002368836,0.00043767400000000004,0.002368836,-0.070622966,0.003734398,0.002139457,0.0037138709999999997
2000-03-01 00:00:00+00:00,.BSESN,0.000927273,95632,0.000713575,318,5642.12,0.001098147,0.001020707,5446.98,0.001098147,154151,0.000927273,0.000443311,0.000276307,0.000443311,0.035198555,0.000902629,0.001020707,0.0006784889999999999
